alg,test_pop_id,search_time_limit,planning_pop_id,num_episodes_limit,exp_time_limit,exp_num,env_id,agent_id,num,len,return,discounted_return,time,search_time,update_time,reinvigoration_time,evaluation_time,policy_calls,inference_time,search_depth,num_sims,mem_usage,min_value,max_value,belief_state_acc,belief_state_acc_0,belief_state_acc_1,belief_state_acc_2,belief_state_acc_3,belief_state_acc_4,belief_state_acc_5,belief_state_acc_6,belief_state_acc_7,belief_state_acc_8,belief_state_acc_9,belief_state_acc_10,belief_state_acc_11,belief_state_acc_12,belief_state_acc_13,belief_state_acc_14,belief_state_acc_15,belief_state_acc_16,belief_state_acc_17,belief_state_acc_18,belief_state_acc_19,belief_state_acc_20,belief_state_acc_21,belief_state_acc_22,belief_state_acc_23,belief_state_acc_24,belief_state_acc_25,belief_state_acc_26,belief_state_acc_27,belief_state_acc_28,belief_state_acc_29,belief_state_acc_30,belief_state_acc_31,belief_state_acc_32,belief_state_acc_33,belief_state_acc_34,belief_state_acc_35,belief_state_acc_36,belief_state_acc_37,belief_state_acc_38,belief_state_acc_39,belief_state_acc_40,belief_state_acc_41,belief_state_acc_42,belief_state_acc_43,belief_state_acc_44,belief_state_acc_45,belief_state_acc_46,belief_state_acc_47,belief_state_acc_48,belief_state_acc_49,belief_history_acc,belief_history_acc_0,belief_history_acc_1,belief_history_acc_2,belief_history_acc_3,belief_history_acc_4,belief_history_acc_5,belief_history_acc_6,belief_history_acc_7,belief_history_acc_8,belief_history_acc_9,belief_history_acc_10,belief_history_acc_11,belief_history_acc_12,belief_history_acc_13,belief_history_acc_14,belief_history_acc_15,belief_history_acc_16,belief_history_acc_17,belief_history_acc_18,belief_history_acc_19,belief_history_acc_20,belief_history_acc_21,belief_history_acc_22,belief_history_acc_23,belief_history_acc_24,belief_history_acc_25,belief_history_acc_26,belief_history_acc_27,belief_history_acc_28,belief_history_acc_29,belief_history_acc_30,belief_history_acc_31,belief_history_acc_32,belief_history_acc_33,belief_history_acc_34,belief_history_acc_35,belief_history_acc_36,belief_history_acc_37,belief_history_acc_38,belief_history_acc_39,belief_history_acc_40,belief_history_acc_41,belief_history_acc_42,belief_history_acc_43,belief_history_acc_44,belief_history_acc_45,belief_history_acc_46,belief_history_acc_47,belief_history_acc_48,belief_history_acc_49,belief_action_acc,belief_action_acc_0,belief_action_acc_1,belief_action_acc_2,belief_action_acc_3,belief_action_acc_4,belief_action_acc_5,belief_action_acc_6,belief_action_acc_7,belief_action_acc_8,belief_action_acc_9,belief_action_acc_10,belief_action_acc_11,belief_action_acc_12,belief_action_acc_13,belief_action_acc_14,belief_action_acc_15,belief_action_acc_16,belief_action_acc_17,belief_action_acc_18,belief_action_acc_19,belief_action_acc_20,belief_action_acc_21,belief_action_acc_22,belief_action_acc_23,belief_action_acc_24,belief_action_acc_25,belief_action_acc_26,belief_action_acc_27,belief_action_acc_28,belief_action_acc_29,belief_action_acc_30,belief_action_acc_31,belief_action_acc_32,belief_action_acc_33,belief_action_acc_34,belief_action_acc_35,belief_action_acc_36,belief_action_acc_37,belief_action_acc_38,belief_action_acc_39,belief_action_acc_40,belief_action_acc_41,belief_action_acc_42,belief_action_acc_43,belief_action_acc_44,belief_action_acc_45,belief_action_acc_46,belief_action_acc_47,belief_action_acc_48,belief_action_acc_49,belief_policy_acc,belief_policy_acc_0,belief_policy_acc_1,belief_policy_acc_2,belief_policy_acc_3,belief_policy_acc_4,belief_policy_acc_5,belief_policy_acc_6,belief_policy_acc_7,belief_policy_acc_8,belief_policy_acc_9,belief_policy_acc_10,belief_policy_acc_11,belief_policy_acc_12,belief_policy_acc_13,belief_policy_acc_14,belief_policy_acc_15,belief_policy_acc_16,belief_policy_acc_17,belief_policy_acc_18,belief_policy_acc_19,belief_policy_acc_20,belief_policy_acc_21,belief_policy_acc_22,belief_policy_acc_23,belief_policy_acc_24,belief_policy_acc_25,belief_policy_acc_26,belief_policy_acc_27,belief_policy_acc_28,belief_policy_acc_29,belief_policy_acc_30,belief_policy_acc_31,belief_policy_acc_32,belief_policy_acc_33,belief_policy_acc_34,belief_policy_acc_35,belief_policy_acc_36,belief_policy_acc_37,belief_policy_acc_38,belief_policy_acc_39,belief_policy_acc_40,belief_policy_acc_41,belief_policy_acc_42,belief_policy_acc_43,belief_policy_acc_44,belief_policy_acc_45,belief_policy_acc_46,belief_policy_acc_47,belief_policy_acc_48,belief_policy_acc_49
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,186,5,1.0,0.96059601,103.4836118221283,20.42326726913452,0.0202911376953125,0.0127481937408447,1.9768794536590577,226268.4,0.2371835231781006,11.0,38633.4,915.35546875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6570386661195867,0.2955294117647059,0.5,0.4896639188332276,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4391226890528609,0.1943529411764706,0.3275294117647059,0.3308814204185161,0.6735965372507869,0.6692531346538252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,187,4,0.75,0.7277242500000001,83.72638297080994,20.78407073020935,0.0094196200370788,0.0,4.573444128036499,257457.0,0.2527885437011719,10.5,41337.0,748.33984375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5348888385356323,0.2543529411764706,0.5,0.3852024129660585,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1795824081542314,0.180235294117647,0.1645462256149279,0.1727596482302492,0.2007884646541016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,188,6,0.75,0.713242537425,136.9402539730072,22.253594994544983,0.0068220297495524,0.0,2.930771430333456,197917.16666666663,0.9380691846211752,10.166666666666666,43252.5,1164.81640625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8012117621577546,0.2988235294117647,0.5084470435347629,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5046015105203902,0.1943529411764706,0.3206627680311891,0.6273563734290843,0.6279405089316707,0.628399076935534,0.6288973946183921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,189,3,1.0,0.9801,70.68910336494446,23.3504962126414,0.0123544534047444,0.0,1.82634711265564,251290.66666666663,0.2759275436401367,10.0,52784.66666666666,790.3046875,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6820552119224542,0.2501176470588235,0.7960479887085392,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3545142779208572,0.1934117647058823,0.3849682427664079,0.4851628262902814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,190,9,0.75,0.69205852082094,193.7280671596527,21.060332192314995,0.0039310190412733,0.0,2.735863632626004,226176.0,0.4176203674740261,11.22222222222222,33394.0,1234.84375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6628519415299077,0.208,0.2576674737691687,0.5,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8580437523408609,0.2070588235294117,0.5153349475383374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,191,4,1.0,0.970299,88.35055255889893,21.71396017074585,0.0556921362876892,0.0425196290016174,0.9304367899894714,140835.75,0.1938806176185608,9.25,49888.0,817.45703125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6634705882352941,0.3,0.3538823529411765,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3253699573454919,0.2108235294117647,0.1656470588235294,0.4630132961140086,0.461995945032665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,192,5,0.75,0.7204470075,108.03058791160583,21.180600309371947,0.0063013076782226,0.0,1.313610553741455,207072.6,0.2227138042449951,10.6,59118.4,1114.984375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6914144488863506,0.2489411764705882,0.208131067961165,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6840732724157623,0.212235294117647,0.208131067961165,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,193,4,0.75,0.7277242500000001,87.2274522781372,21.429541647434235,0.0075179934501647,0.0,4.827877044677734,201644.5,0.2185803651809692,10.5,56749.75,896.62890625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7373820497271073,0.3103529411764706,0.6391752577319587,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3845130609730923,0.2089411764705882,0.3192194403534609,0.5043572984749455,0.5055343285933745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,194,8,1.0,0.93206534790699,181.24524688720703,21.73219135403633,0.0038149058818817,6.732344627380371e-05,1.6278387010097504,155739.625,0.1887185275554657,11.0,35690.625,1608.62890625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8814117647058823,0.2461176470588235,0.8051764705882353,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4432411100635623,0.1948235294117647,0.3962352941176471,0.4931699846860643,0.4952898243231775,0.4918948939567496,0.4910755722797115,0.491652688546381,0.4917870931870027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,195,3,1.0,0.9801,67.50874948501587,22.34849198659261,0.0700608889261881,0.0524551073710123,1.8878080050150556,215638.3333333333,0.2462325096130371,11.333333333333334,44232.333333333336,968.91796875,0.0,1.0,0.9690980392156862,1.0,0.9072941176470588,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5142745098039215,0.1948235294117647,0.348,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2691080482264316,0.2089411764705882,0.2508235294117647,0.3475594387969419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,196,8,1.0,0.93206534790699,183.80638122558597,22.497854471206665,0.0055724382400512,0.0,1.205492526292801,183894.75,0.2099961936473846,11.375,43558.625,1233.16015625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6922179930795848,0.2896470588235294,0.2480968858131488,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5746600242428794,0.1948235294117647,0.3377162629757785,0.6783457782883401,0.6801916685988098,0.6783442810968616,0.6765076961897553,0.6757089632663116,0.6756420141154142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,197,3,1.0,0.9801,65.37252044677734,21.66557788848877,0.0116504828135172,0.0,6.737857898076375,264258.0,0.2445241610209147,13.666666666666666,43658.333333333336,815.36328125,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4908083816344645,0.2023529411764706,0.5,0.7700722037269229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4283806585551162,0.2108235294117647,0.5346496322106078,0.5396688140429764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,198,6,0.75,0.713242537425,133.0410225391388,21.651403586069744,0.0051987171173095,0.0,1.207344611485799,183772.5,0.2117875417073567,10.333333333333334,42501.333333333336,1141.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7588325883544907,0.2985882352941176,0.2544072948328267,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28091025120952,0.1981176470588235,0.1744680851063829,0.3328372093023256,0.3293935467559966,0.3254455115749736,0.3251995074586181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,199,7,0.75,0.70611011205075,171.05751061439514,23.682136399405344,0.0062758581978934,0.0,4.240878309522357,187825.0,2.8957253183637346,10.142857142857142,42779.42857142857,1542.4453125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7805595012198427,0.2567058823529412,0.2072106261859582,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7746771482786663,0.2155294117647058,0.2072106261859582,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,200,7,1.0,0.941480149401,150.08833026885986,20.905019964490617,0.0060080800737653,0.0,1.2917617048536028,159356.57142857142,0.1946828024727957,11.142857142857142,34769.142857142855,1195.01953125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.721031876399782,0.2456470588235294,0.5,0.5,0.8015760759749444,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438602820082607,0.2014117647058823,0.4182707993474714,0.421501210653753,0.4245302081228531,0.5346940071102082,0.5356488286424592,0.5341629219956217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,201,8,1.0,0.93206534790699,173.8241581916809,21.402309209108356,0.0103628933429718,0.005950391292572,1.994837075471878,181001.375,0.3677721619606018,10.875,35492.25,923.78515625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6427352941176471,0.2491764705882353,0.3927058823529412,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43558986988821,0.192,0.384,0.4838059817139315,0.4833386992916935,0.4844328703703703,0.4850468845364257,0.4857681351866527,0.4863263880066065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,202,4,1.0,0.970299,86.91228437423706,21.31909555196762,0.0089198350906372,0.0,0.8397949934005737,207344.0,0.7269299626350403,9.75,66334.5,1004.66796875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7089329494035377,0.3028235294117647,0.5329082682023859,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4847169832490918,0.216,0.3619909502262443,0.6812337135289845,0.6796432692411384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,203,5,1.0,0.96059601,107.8434989452362,21.324609994888306,0.0056519508361816,0.0,1.8053685188293456,218369.6,0.2206135749816894,10.2,52025.8,830.109375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.657536791259022,0.296235294117647,0.5,0.4914486621774626,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4820625656163947,0.2112941176470588,0.3582585576603522,0.3603480126333353,0.73875,0.7416621401412276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,204,5,1.0,0.96059601,101.22978520393372,20.054375457763676,0.0065738201141357,0.0,3.465376186370849,233897.4,0.2293147087097168,11.2,43841.2,718.1015625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5100915999689175,0.3054117647058823,0.2450462351387054,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5137553510870472,0.2014117647058823,0.3305812417437252,0.6789369176722163,0.6785040685455623,0.6793427627678496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,205,6,1.0,0.9509900499,135.62531781196594,22.05059850215912,0.0062109629313151,0.0,1.4846463203430176,190192.0,1.5418543418248494,11.166666666666666,48074.0,1142.44921875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7283496330641853,0.2524705882352941,0.5,0.6176272101498178,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2861366746479372,0.2061176470588235,0.2192386131883072,0.2204750978539614,0.3554135123553778,0.3568363773857864,0.3587388000453669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,206,9,1.0,0.92274469442792,201.4214310646057,21.92555300394694,0.0042058361901177,0.0,2.599620819091797,197696.5555555556,0.2216247187720404,12.11111111111111,30226.88888888889,1095.53125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6840207818466791,0.2557647058823529,0.5,0.400422330737759,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4440866742846277,0.2127058823529412,0.405114899925871,0.4001583740266596,0.4939967817799232,0.4948871650211565,0.4940633744233532,0.4984887867980415,0.4985114023510635,0.4988534018826401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,207,5,1.0,0.96059601,109.72044324874878,21.67533955574036,0.0088460445404052,0.0,5.982319974899292,228872.4,0.2445982933044433,10.8,38083.0,889.421875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6075801445492873,0.2983529411764706,0.2395477815699658,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4753107111412371,0.1877647058823529,0.3041808873720136,0.6268396108755301,0.6291390728476821,0.6286292787286064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,208,7,1.0,0.941480149401,147.06981468200684,20.60274423871721,0.0052775655473981,0.0,3.142298766544887,174586.0,0.2038353851863316,10.571428571428571,34935.857142857145,963.18359375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6535850728929875,0.1969411764705882,0.5,0.3781543337803242,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376165852981983,0.2065882352941176,0.5104993000466636,0.5083506034377667,0.3546099290780142,0.3524989841527834,0.3495967208779584,0.3510171979865771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,209,7,1.0,0.941480149401,146.67947006225586,20.348080566951207,0.0067892755780901,0.0003932544163295,3.4189479691641678,204561.42857142855,0.2068075793130057,10.142857142857142,40202.28571428572,1300.4375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7515541070775471,0.2967058823529411,0.5,0.4641728671898889,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4813678543074524,0.1891764705882353,0.3077647058823529,0.2995617164407298,0.6457856399583767,0.644163446903173,0.6417773249310578,0.6413456754482412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,20.0,P0,200,86400,4,CooperativeReaching-v0,0,210,4,1.0,0.970299,90.7834255695343,22.45900154113769,0.0089293718338012,0.0,6.695902764797211,326873.25,0.3015300035476684,11.5,53089.0,1022.828125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6163111981695218,0.1931764705882352,0.5,0.7720683220898522,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2712881784458097,0.1981176470588235,0.2674930027988804,0.2698435481555906,0.3496985157699443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
